Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[organism part]	Material Type	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[developmental stage]
ERS1079236	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892102	74ebe1c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079236	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564950_ERX1513111	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513111	group 19	sequencing assay	ERX1513111	ERR1442734_2	SC	ERR1442734	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442734/ERR1442734_2.fastq.gz	blastula 1k-cell
ERS1079236	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892102	74ebe1c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079236	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564950_ERX1513201	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513201	group 19	sequencing assay	ERX1513201	ERR1442824_1	SC	ERR1442824	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442824/ERR1442824_1.fastq.gz	blastula 1k-cell
ERS1079236	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892102	74ebe1c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079236	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564950_ERX1513201	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513201	group 19	sequencing assay	ERX1513201	ERR1442824_2	SC	ERR1442824	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442824/ERR1442824_2.fastq.gz	blastula 1k-cell
ERS1079236	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892102	74ebe1c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079236	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564950_ERX1513291	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513291	group 19	sequencing assay	ERX1513291	ERR1442914_1	SC	ERR1442914	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442914/ERR1442914_1.fastq.gz	blastula 1k-cell
ERS1079236	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892102	74ebe1c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079236	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564950_ERX1513291	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513291	group 19	sequencing assay	ERX1513291	ERR1442914_2	SC	ERR1442914	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442914/ERR1442914_2.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513022	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513022	group 20	sequencing assay	ERX1513022	ERR1442645_1	SC	ERR1442645	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442645/ERR1442645_1.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513022	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513022	group 20	sequencing assay	ERX1513022	ERR1442645_2	SC	ERR1442645	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442645/ERR1442645_2.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513112	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513112	group 20	sequencing assay	ERX1513112	ERR1442735_1	SC	ERR1442735	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442735/ERR1442735_1.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513112	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513112	group 20	sequencing assay	ERX1513112	ERR1442735_2	SC	ERR1442735	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442735/ERR1442735_2.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513202	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513202	group 20	sequencing assay	ERX1513202	ERR1442825_1	SC	ERR1442825	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442825/ERR1442825_1.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513202	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513202	group 20	sequencing assay	ERX1513202	ERR1442825_2	SC	ERR1442825	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442825/ERR1442825_2.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513292	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513292	group 20	sequencing assay	ERX1513292	ERR1442915_1	SC	ERR1442915	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442915/ERR1442915_1.fastq.gz	blastula 1k-cell
ERS1079238	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula 1k-cell	ZFS	ZFS:0000011	whole organism	whole organism	SAMEA3892104	74f7efb0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079238	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564962_ERX1513292	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513292	group 20	sequencing assay	ERX1513292	ERR1442915_2	SC	ERR1442915	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442915/ERR1442915_2.fastq.gz	blastula 1k-cell
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1512998	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512998	group 21	sequencing assay	ERX1512998	ERR1442621_1	SC	ERR1442621	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442621/ERR1442621_1.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1512998	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512998	group 21	sequencing assay	ERX1512998	ERR1442621_2	SC	ERR1442621	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442621/ERR1442621_2.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513088	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513088	group 21	sequencing assay	ERX1513088	ERR1442711_1	SC	ERR1442711	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442711/ERR1442711_1.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513088	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513088	group 21	sequencing assay	ERX1513088	ERR1442711_2	SC	ERR1442711	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442711/ERR1442711_2.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513178	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513178	group 21	sequencing assay	ERX1513178	ERR1442801_1	SC	ERR1442801	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442801/ERR1442801_1.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513178	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513178	group 21	sequencing assay	ERX1513178	ERR1442801_2	SC	ERR1442801	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442801/ERR1442801_2.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513268	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513268	group 21	sequencing assay	ERX1513268	ERR1442891_1	SC	ERR1442891	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_1.fastq.gz	blastula dome
ERS1079209	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892075	73d6c840-e60c-11e5-bc69-3c4a9275d6c6	ERS1079209	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564959_ERX1513268	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513268	group 21	sequencing assay	ERX1513268	ERR1442891_2	SC	ERR1442891	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_2.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1512999	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512999	group 22	sequencing assay	ERX1512999	ERR1442622_1	SC	ERR1442622	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442622/ERR1442622_1.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1512999	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512999	group 22	sequencing assay	ERX1512999	ERR1442622_2	SC	ERR1442622	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442622/ERR1442622_2.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513089	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513089	group 22	sequencing assay	ERX1513089	ERR1442712_1	SC	ERR1442712	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442712/ERR1442712_1.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513089	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513089	group 22	sequencing assay	ERX1513089	ERR1442712_2	SC	ERR1442712	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442712/ERR1442712_2.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513179	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513179	group 22	sequencing assay	ERX1513179	ERR1442802_1	SC	ERR1442802	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442802/ERR1442802_1.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513179	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513179	group 22	sequencing assay	ERX1513179	ERR1442802_2	SC	ERR1442802	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442802/ERR1442802_2.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513269	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513269	group 22	sequencing assay	ERX1513269	ERR1442892_1	SC	ERR1442892	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_1.fastq.gz	blastula dome
ERS1079210	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892076	73e26100-e60c-11e5-bc69-3c4a9275d6c6	ERS1079210	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564971_ERX1513269	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513269	group 22	sequencing assay	ERX1513269	ERR1442892_2	SC	ERR1442892	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_2.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513000	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513000	group 23	sequencing assay	ERX1513000	ERR1442623_1	SC	ERR1442623	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442623/ERR1442623_1.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513000	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513000	group 23	sequencing assay	ERX1513000	ERR1442623_2	SC	ERR1442623	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442623/ERR1442623_2.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513090	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513090	group 23	sequencing assay	ERX1513090	ERR1442713_1	SC	ERR1442713	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442713/ERR1442713_1.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513090	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513090	group 23	sequencing assay	ERX1513090	ERR1442713_2	SC	ERR1442713	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442713/ERR1442713_2.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513180	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513180	group 23	sequencing assay	ERX1513180	ERR1442803_1	SC	ERR1442803	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442803/ERR1442803_1.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513180	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513180	group 23	sequencing assay	ERX1513180	ERR1442803_2	SC	ERR1442803	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442803/ERR1442803_2.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513270	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513270	group 23	sequencing assay	ERX1513270	ERR1442893_1	SC	ERR1442893	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_1.fastq.gz	blastula dome
ERS1079211	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892077	73ee20d0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079211	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564983_ERX1513270	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513270	group 23	sequencing assay	ERX1513270	ERR1442893_2	SC	ERR1442893	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_2.fastq.gz	blastula dome
ERS1079212	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892078	73fa07b0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079212	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564995_ERX1513001	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513001	group 24	sequencing assay	ERX1513001	ERR1442624_1	SC	ERR1442624	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442624/ERR1442624_1.fastq.gz	blastula dome
ERS1079212	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892078	73fa07b0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079212	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564995_ERX1513001	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513001	group 24	sequencing assay	ERX1513001	ERR1442624_2	SC	ERR1442624	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442624/ERR1442624_2.fastq.gz	blastula dome
ERS1079212	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892078	73fa07b0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079212	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564995_ERX1513091	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513091	group 24	sequencing assay	ERX1513091	ERR1442714_1	SC	ERR1442714	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442714/ERR1442714_1.fastq.gz	blastula dome
ERS1079212	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892078	73fa07b0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079212	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564995_ERX1513091	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513091	group 24	sequencing assay	ERX1513091	ERR1442714_2	SC	ERR1442714	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442714/ERR1442714_2.fastq.gz	blastula dome
ERS1079212	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	blastula dome	ZFS	ZFS:0000015	whole organism	whole organism	SAMEA3892078	73fa07b0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079212	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564995_ERX1513181	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513181	group 24	sequencing assay	ERX1513181	ERR1442804_1	SC	ERR1442804	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442804/ERR1442804_1.fastq.gz	blastula dome
