X96_con_rep1	X96_con_rep2
gys2	16.3978627320413	14.6545798287721
SPATS2 (1 of 2)	16.3742905025583	18.0942582992019
gas1b	16.3716189845266	14.9133340598317
SYNDIG1	16.3553541444256	17.765215610025
trnt1	16.3540969558203	16.6957377441735
tmem209	16.3492253628989	20.2052887657719
EIF1AD	16.3451395154409	17.8842841415912
nck2b	16.3437251756749	13.3090578485395
zgc:101130	16.3436466052644	14.9742942985141
kcnn1	16.3434894541039	14.7445347965455
alg3	16.3434108836934	16.8145686160078
BX927349.3	16.3434108836934	14.5419281583272
EHBP1L1 (2 of 2)	16.3434108836934	19.5476787165535
hyal2	16.3434108836934	20.8801292954683
ift88	16.3434108836934	14.5569602693591
lysmd3	16.3434108836934	15.5202033258871
mtmr2	16.3434108836934	14.5604657818385
nudt5	16.3434108836934	15.9237529745282
polr1e	16.3434108836934	17.3963645820719
scrn3	16.3434108836934	14.3352218534638
SDE2	16.3434108836934	15.0917586148
thap7	16.3434108836934	15.8914903926898
vps36	16.3434108836934	14.7944437658108
CPEB4 (2 of 3)	16.3357892023298	20.3752169152029
exosc2	16.3130812887206	19.1849474678031
med7	16.3125312648284	15.745387832075
ponzr4	16.290923388664	7.78342222313681
eef2a.1	16.2737942430288	18.3371486053319
pole	16.2702584091234	19.2299249565256
prkg1a	16.2677440319126	15.6856753239108
hkdc1	16.2675083103416	17.0586472304692
tmem41aa	16.2653868162021	12.7149034796966
agtr2	16.265308235452	16.2286135804551
upb1	16.265308235452	14.6802473022722
wu:fj89a05	16.265151094631	15.9264266731098
prss12	16.2650725138809	19.5969935219815
ARHGAP27 (2 of 2)	16.2648367923099	15.7450907598279
asah1b	16.2648367923099	17.8841058943743
BX000348.3	16.2648367923099	14.8538592017279
cep97	16.2648367923099	18.5379133685379
crp4	16.2648367923099	19.7657927852677
gata6	16.2648367923099	19.8021550337512
MRPS17	16.2648367923099	12.3180083615804
pigq	16.2648367923099	17.8246310459421
pitx3	16.2648367923099	15.9828713381982
ppfibp2b	16.2648367923099	15.9827525034965
speg	16.2648367923099	16.2215431429813
trim44	16.2648367923099	13.0120400814689
ABI3 (2 of 2)	16.2467647500509	15.1920518727945
csad	16.1931772175767	20.8551748205072
phc1	16.1929414960057	18.5376162866192
insrb	16.1908200018661	19.6139269302124
cdkn1c	16.1887770781371	15.566844442405
gipc2	16.1881484838344	17.2898921130164
CABZ01080274.1	16.1872055872106	19.5476787165535
kitlga	16.186891295229	18.0028773536935
nol8	16.1865770032475	13.0136442967493
mapk11	16.1863412713369	12.358470276709
RPTOR	16.1863412713369	21.5678035667505
esco2	16.1862627009264	15.7509728889702
FRRS1L	16.1862627009264	16.1018210447343
galnt10	16.1862627009264	18.7878146899549
lias	16.1862627009264	15.8639216316622
lrmp	16.1862627009264	15.2697672628194
lrrc59	16.1862627009264	14.2410483940151
MPP3 (2 of 2)	16.1862627009264	13.5505815991211
prosapip1b	16.1862627009264	11.7644347328963
smarcd3b	16.1862627009264	18.5972099697532
tmem179	16.1862627009264	12.881920270814
tspan12	16.1862627009264	16.3392451286708
zgc:153284	16.1609618500355	7.98686067912145
rgmb	16.1469756552346	16.193855547252
ablim3	16.1433612509187	12.3757007475154
tnni1b	16.1351895456629	17.9567709788262
pde6a	16.1128745047853	15.0321055191509
plch1	16.1105172787351	15.0321055191509
CABZ01072954.1	16.1080814822745	18.1220053074464
FAM59A	16.108002911864	21.0924800697419
psmd5	16.1078457607034	16.9333994975136
si:ch73-211l13.2	16.1078457607034	15.0321055191509
celsr3	16.1076886095429	18.3600829580638
cpsf4	16.1076886095429	17.4785955456907
crabp1b	16.1076886095429	12.7743189156137
CSGALNACT1 (1 of 2)	16.1076886095429	13.97510489078
E2F6	16.1076886095429	15.749665745937
e2f8	16.1076886095429	15.2697672628194
ENSDARG00000035132	16.1076886095429	17.3505552794517
fosb	16.1076886095429	16.2228502860146
gnpda1	16.1076886095429	12.1208679455555
hnf1ba	16.1076886095429	14.6756723064916
iqgap2	16.1076886095429	18.4189636620018
kif5c	16.1076886095429	16.8621603811252
lactb	16.1076886095429	13.9032122173823
MAST3 (2 of 2)	16.1076886095429	22.5184505510961
mepce	16.1076886095429	16.1153083433294
NCBP1 (2 of 2)	16.1076886095429	16.3986605645879
PRODH2	16.1076886095429	14.3785357143909
scpp5	16.1076886095429	20.2364818739806
si:dkey-24n17.5	16.1076886095429	16.7552720147925
slc38a7	16.1076886095429	18.5080868158775
tax1bp1a	16.1076886095429	16.4581354130201
txndc17	16.1076886095429	15.8048626901788
ugcg	16.1076886095429	14.7961074032778
traf7	16.1061171289559	17.2287536271171
RAB11FIP4 (1 of 2)	16.1023455734794	24.1341345262392
sp2	16.1015598280162	13.1517257712907
zgc:153993	16.0561440111373	13.7270454443752
zgc:77391	16.0548082521214	19.5054343389277
MAL (2 of 3)	16.0505652431632	13.3090578485395
GTF3C1	16.0421578163364	15.0571194162986
dhrs13a.1	16.0319431873516	18.0904557144755
chchd6a	16.0305288579253	12.9851842996373
cry5	16.029507390891	18.0028773536935
hk2	16.0292716693199	23.8261249022667
zcchc9	16.0292716693199	14.8543939433785
bpnt1	16.0291145181594	17.7898136002239
chaf1b	16.0291145181594	18.5389234296525
crbn	16.0291145181594	14.7353848243274
cux1b	16.0291145181594	18.306311991557
dgcr14	16.0291145181594	15.7490715917712
klf12a	16.0291145181594	16.1610582334345
LAMP1 (2 of 2)	16.0291145181594	21.7944734535171
larp7	16.0291145181594	14.3191202784738
LRFN4 (1 of 2)	16.0291145181594	16.2798296927537
MBD5	16.0291145181594	21.2113109415762
ncapd3	16.0291145181594	14.1058188556006
NFATC3 (1 of 2)	16.0291145181594	16.5877204820244
nol12	16.0291145181594	16.2560040942658
plxna1	16.0291145181594	17.4087229848506
synj2bp	16.0291145181594	16.9603146821888
TMED8	16.0291145181594	17.0524086165648
zgc:171570	16.0291145181594	15.4505684344506
sfrp1a	16.0037350865184	18.0028773536935
HOMER1 (2 of 3)	15.9980777584734	12.8760381416717
slc1a5	15.9917918257862	29.5631606552779
C20H1orf198	15.9825200830856	15.8182311637438
dnajb12b	15.9738769346878	17.4683760901713
popdc2	15.9738769346878	17.1278662149569
tmem106a	15.9521904881128	18.2999545429507
dhrs7	15.9517190449707	16.1702082056526
ccdc94	15.9514047426496	16.7041747371957
lppr4a	15.9507761483469	14.7394844909725
TMEM54 (1 of 2)	15.9506190075259	13.0713961048709
agxt2	15.9505404267759	15.3885981346536
ASPSCR1 (1 of 2)	15.9505404267759	11.8616978075471
dis3	15.9505404267759	17.1923913786337
dpm1	15.9505404267759	13.6334661294207
eif4eb	15.9505404267759	18.4196766411978
hax1	15.9505404267759	18.9535243477107
IL16	15.9505404267759	12.5960726078624
mbtps2	15.9505404267759	15.8502560761786
MRPS28	15.9505404267759	15.4443298205461
prlra	15.9505404267759	15.6263787130239
sema3e	15.9505404267759	17.3493075489335
smpd1	15.9505404267759	21.6309027623639
tcp11l1	15.9505404267759	12.8337343515309
vac14	15.9505404267759	17.4761000943259
si:ch211-150o23.3	15.9415829863965	15.1509958035002
SPATA5L1	15.9138463287053	15.1543824812778
ngb	15.9055960530391	15.0321055191509
CDH8	15.8910598446856	18.5360120713389
znf395	15.8890954913671	9.25163708308393
rbm5	15.8861096710142	21.6272190026677
DCUN1D3	15.8822595451272	16.4635422226985
rps6ka3b	15.8817881019851	12.3584108545223
angel2	15.8810809372719	17.0522303693479
nipal3	15.8801380406481	16.0421085268985
si:dkey-40c11.2	15.8775451033664	19.9656068998742
scocb	15.874244991032	20.3295264472845
MAP4K3 (2 of 2)	15.8722806377135	15.8639216316622
si:dkey-229b18.3	15.8721234865529	16.5222446697481
polr3glb	15.8720449161424	13.6986448694499
arl5c	15.8719663353924	11.2295175624253
DIS3L2	15.8719663353924	15.566844442405
epha3l	15.8719663353924	17.4681384207678
gpr75	15.8719663353924	16.637094709639
MEGF9 (2 of 2)	15.8719663353924	17.5294551538839
mrpl48	15.8719663353924	14.5567820221423
pttg1ipb	15.8719663353924	14.913274637645
rcn1	15.8719663353924	15.4028578443029
socs5a	15.8719663353924	18.7159814290724
SPSB3	15.8719663353924	15.9827525034965
TIAM2 (1 of 2)	15.8719663353924	13.4278887203737
uhrf1bp1l	15.8719663353924	17.2902486074501
USP15	15.8719663353924	19.815939414265
cox6a2	15.8529514068492	9.20939270739247
PKNOX1 (3 of 3)	15.8527156852781	15.334708333445
trim13	15.823171825429	16.7330506412565
cyp2p9	15.823014684608	16.628241809668
cldn15lb	15.8159430167971	14.321140400703
C25H11orf24	15.8047854911885	16.2897520663544
WNK3	15.8017211004252	19.990917869269
pmelb	15.797399531396	9.33042195157428
tmem237a	15.7958280404695	14.2748557689472
ANO2 (2 of 2)	15.7951994565064	18.2479066167544
wu:fd60h05	15.7944922814537	19.0129397836278
nup35	15.7938636974906	12.8494200292437
zgc:101663	15.7934708247589	17.4088418195524
calb1	15.7933922440089	10.8863339983008
ccnd2b	15.7933922440089	19.0743753417741
cog5	15.7933922440089	16.5769068723393
FAM70A	15.7933922440089	16.1037223322617
kcnc1b	15.7933922440089	17.171714807863
mgat1b	15.7933922440089	17.3238777448369
picalml	15.7933922440089	18.9772311018252
ppih	15.7933922440089	11.884156840815
PQLC2	15.7933922440089	15.6408760824052
prdm4	15.7933922440089	13.0127530606649
si:dkey-97i18.5	15.7933922440089	13.6657287112591
smcr7b	15.7933922440089	15.4039273179326
swap70b	15.7933922440089	14.7982463602088
tspan13a	15.7933922440089	14.5107350597901
UBL4B	15.7933922440089	14.6756128939765
wdr48	15.7933922440089	15.6262598879937
zgc:110191	15.7933922440089	14.9609258249491
ugt2a4	15.773591580342	18.5174744574992
ppp2r3c	15.7673056476547	13.8666123091668
wisp3	15.7661270397994	15.3976292818415
si:dkey-253d23.4	15.7620411820018	11.9940754001631
dpys	15.7614125980387	10.6353631935825
si:dkey-96n2.1	15.7501765020196	11.2280321721752
zdhhc4	15.748212148701	12.9279672331662
CNNM3	15.7387832548399	19.3353873547949
MAP7D1 (2 of 3)	15.7352474209345	18.8775319979963
wdr18	15.7332044972054	21.6866344385848
IMPG2 (2 of 3)	15.7312401438869	13.8839616146751
nom1	15.7206326421705	17.9682975677072
FAM83H (2 of 2)	15.7203183398494	15.1509958035002
epha2	15.7173325298361	18.478379097919
ddx55	15.7166253651229	14.6779895106395
arl2	15.7148181526254	16.6363223082564
arl6	15.7148181526254	12.0776135068152
fam69c	15.7148181526254	18.6143810280446
heatr3	15.7148181526254	18.374283255198
MUC13 (1 of 2)	15.7148181526254	16.5768474598242
nova2	15.7148181526254	17.424883991699
nudt4a	15.7148181526254	21.6745136858664
PARP4	15.7148181526254	20.2609016169626
plcd1a	15.7148181526254	16.2817904024678
plcxd3	15.7148181526254	12.5391526136384
psmg2	15.7148181526254	10.9324403731681
sall3a	15.7148181526254	12.4245996556661
SDR42E2	15.7148181526254	5.70388193508834
shbg	15.7148181526254	9.86320017672021
si:dkey-119m7.4	15.7148181526254	18.0915846006203
vangl2	15.7148181526254	22.9593130968202
SMYD1 (1 of 3)	15.7101037108646	20.9254038661094
wnt4b	15.669480906157	16.1017616225476
gtpbp1l	15.6670451096963	17.3717071696863
cdk7	15.6661022234121	12.3615598725679
TRIP6	15.6529803444849	15.937062035578
ino80c	15.6433157393924	14.437951150308
rnf168	15.6376584010078	14.1541830221006
ENSDARG00000007177	15.6371083771156	20.0824176494792
cpeb4	15.6362440715814	18.4637034813208
epdr1	15.6362440715814	10.7571648362454
fkbp11	15.6362440715814	13.6836721806046
gli3	15.6362440715814	12.6339202369244
ift52	15.6362440715814	15.3291826987365
IGLON5	15.6362440715814	11.8306235340401
MYOT	15.6362440715814	22.7072133962855
pnp6	15.6362440715814	12.894575765183
ppfia2	15.6362440715814	19.3101357979152
rpa3	15.6362440715814	12.417826300111
s100s	15.6362440715814	16.8787967074375
SLC25A24	15.6362440715814	16.7551531800907
SLITRK5 (1 of 2)	15.6362440715814	18.5499746990695
ttc1	15.6362440715814	15.3038717196701
KIF20A	15.6244579516702	15.7009450850032
nudcd2	15.6133004364011	14.4390206239377
si:dkey-250d21.1	15.6116503750642	19.5477975415837
tomm40	15.5870566888865	22.4549354485339
VPS37B (2 of 2)	15.5857209298706	13.5701292740754
leprel2	15.5813993505019	15.4790878440777
fam204a	15.5723633293724	11.4077638701767
lim2.5	15.5615201060849	13.9635188797122
dennd2da	15.5605772198007	14.3373608103948
TMEM136 (3 of 3)	15.5579842721795	16.5781545931859
ndc80	15.557905701769	16.3155977773998
tfdp1b	15.5578271210189	15.6866259628387
C1H19orf53	15.5576699801979	14.2741427897513
CDCA2	15.5576699801979	15.5155095050762
col19a1	15.5576699801979	15.9827525034965
krr1	15.5576699801979	14.643528559355
MYOF (1 of 2)	15.5576699801979	11.6454256138452
pard3	15.5576699801979	19.7262221062235
pyroxd2	15.5576699801979	18.5376162866192
si:ch211-166e11.5	15.5576699801979	14.0224589961654
brn1.2	15.5488696806395	13.9032716298974
atg4b	15.5220759092326	15.210945981068
fbxo7	15.5213687445195	14.1408739610508
pcdh1g22	15.5098183565188	11.5107308170813
SGTA (2 of 2)	15.5019609432446	19.3240390131308
MED17	15.4992894252129	18.8675502118806
znf236	15.4791744592249	15.9827525034965
ablim1a	15.4790958888144	14.7944437658108
FOLH1	15.4790958888144	14.0566228752028
FYCO1 (1 of 2)	15.4790958888144	19.2301626162576
MTMR11	15.4790958888144	14.8538592017279
nlk2	15.4790958888144	18.7159220165573
ppox	15.4790958888144	18.9083686117713
PYURF	15.4790958888144	13.0126936481498
SCML2	15.4790958888144	16.758421032838
SHC3	15.4790958888144	16.6498690290382
zgc:158296	15.4790958888144	15.8045061957451
si:ch211-155e24.3	15.4693527029718	17.0581719110053
MYCBP	15.4509663583917	11.7664548647971
klhl12	15.4473519540757	12.4847280804507
stx3a	15.4314799867064	14.9142847084312
mag	15.4270012665167	19.2095454676736
wdr24	15.4011503917336	15.3293015334383
CDC6	15.4005217974309	17.0752241442664
cyth1b	15.4005217974309	14.1411116207828
dgat1a	15.4005217974309	20.7954028901563
DIABLO (2 of 2)	15.4005217974309	14.5340259069557
ENSDARG00000061904	15.4005217974309	13.391645306592
exosc4	15.4005217974309	17.5074120275649
GPT (2 of 2)	15.4005217974309	16.9333994975136
phf14	15.4005217974309	16.6363223082564
prps1b	15.4005217974309	17.1056448414209
SEMA4B (2 of 2)	15.4005217974309	15.5074290064879
si:dkey-49n23.1	15.4005217974309	21.0330646338248
tbrg1	15.4005217974309	13.5505815991211
yif1b	15.4005217974309	19.143237831828
ZBTB41	15.4005217974309	10.771068051461
zbtb46	15.4005217974309	12.7189437338266
gdap1	15.3687778626922	12.9349782581249
GLT25D1 (1 of 3)	15.3598989927233	21.9670753015297
ATF5 (2 of 2)	15.3463842410646	16.193380227788
C5HXorf56	15.3415126481432	12.656201032647
ercc6l	15.3399411675563	14.6403795413094
CR926130.2	15.3285479307162	21.3895572589992
APP (3 of 3)	15.3232048843132	19.4892139195643
rnd3b	15.3224977196	12.1207491108538
gnl1	15.3224191491895	18.5376162866192
BX957322.2	15.3220262764579	11.8236719312681
cbwd	15.3219477060474	13.3685326969717
CDK4	15.3219477060474	23.2350601389544
CLDND1 (2 of 2)	15.3219477060474	14.7350283298936
cops3	15.3219477060474	16.8145686160078
CR626889.2	15.3219477060474	18.3155213859617
gpr27	15.3219477060474	14.7350283298936
GUCD1	15.3219477060474	15.7450907598279
jkamp	15.3219477060474	13.784381345548
lhx2b	15.3219477060474	19.4882632806364
mmaa	15.3219477060474	14.1951796692082
nudcd1	15.3219477060474	14.4976636584722
slc4a1ap	15.3219477060474	15.1509363909851
spryd7a	15.3219477060474	14.0220430892165
si:ch211-262h13.3	15.3166832403945	16.6139821096903
rnaseh1	15.2946039210879	13.5470760866417
hoxc5a	15.2908323656114	11.1167470572786
DTWD2	15.2738603607973	14.5618323373868
UNC5D (3 of 3)	15.2696959325891	16.5797588181378
caps2	15.2592455820333	13.0156050064634
TTL	15.2523310550433	15.7979110777353
arvcfa	15.2473808917115	17.6214896660732
RNF169	15.2464380054273	15.3917471526992
gpr144	15.2442379305377	16.458076000505
rab40b	15.2440022089666	16.2798296927537
C3H7orf55	15.243845057806	15.266499410072
unc45a	15.2434521850744	19.3694323991305
xirp2b	15.2434521850744	23.1298948129321
zfyve26	15.2434521850744	15.5669038645917
9-Mar	15.2433736146639	13.3684732844566
arl6ip4	15.2433736146639	11.7643753203812
cetp	15.2433736146639	10.3390584057079
GPR161 (2 of 2)	15.2433736146639	16.9928149334308
gucy1a3	15.2433736146639	14.0982730986628
PARD3B (1 of 2)	15.2433736146639	18.9535243477107
pld1b	15.2433736146639	14.5153694584142
ptbp2a	15.2433736146639	19.2130509704813
RNF144B	15.2433736146639	14.4973665862251
si:dkey-17e16.8	15.2433736146639	14.9732248152128
srgn	15.2433736146639	16.3986605645879
tnfsf10	15.2433736146639	14.2698054633742
trpc4apb	15.2433736146639	16.1609988112478
zgc:101859	15.2433736146639	13.0713961048709
zgc:77056	15.217994183023	15.0736369079091
gtpbp10	15.1663710038673	14.9811270665843
itgb1bp1	15.1662138527068	15.0322837663677
ca5	15.165113815262	19.0129397836278
siah2l	15.1650352448515	16.339363953701
fktn	15.1648780936909	14.9795228513039
PKP3 (2 of 2)	15.1648780936909	16.9112969490079
apoa1bp	15.1647995232804	17.0522303693479
bmp4	15.1647995232804	12.954407108049
btbd11a	15.1647995232804	17.112121124729
C9H2orf47	15.1647995232804	13.3711469830382
clip1a	15.1647995232804	17.8840464818592
cox7a1	15.1647995232804	8.08049940755823
cpm	15.1647995232804	17.6791820520082
mxra5	15.1647995232804	14.7945031879974
nkd1	15.1647995232804	19.3694323991305
pag1	15.1647995232804	17.9445314010776
parp12b	15.1647995232804	10.7550258793144
polr1b	15.1647995232804	16.8872931129748
rnaseka	15.1647995232804	14.0313118961364
ttc21b	15.1647995232804	12.988155070466
zgc:162193	15.1647995232804	20.6299308921326
BX927308.3	15.1386343461762	5.40680475066692
zgc:66350	15.1353342338418	15.1853379297545
yrk	15.1327412965602	15.7721247792049
CCDC137	15.125119604857	13.7249659096309
CU638692.2	15.125119604857	14.4948117223453
tmem178	15.1178907858856	14.3788921991531
tnk2a	15.108619043185	15.1900317505653
fbxl14a	15.1009973618215	13.784381345548
nipsnap3	15.0903898601051	12.0161779389973
parp3	15.0879540636444	14.3191202784738
PRSS16	15.0877183420733	16.8154004395771
ammecr1	15.0875611909128	18.9838856323501
ENSDARG00000020924	15.0873254693417	17.6469194701698
FRMD1	15.086696875039	15.5322646660903
cables1	15.0863040023074	16.2798296927537
aar2	15.0862254318969	11.5265947420109
asb5	15.0862254318969	17.0682131193078
atp10d	15.0862254318969	15.2809967794533
cercam	15.0862254318969	17.5876228689544
esrra	15.0862254318969	17.1769433703244
lamtor2	15.0862254318969	13.8443315134442
lmx1b.1	15.0862254318969	12.6554880437795
mrpl9	15.0862254318969	13.546719592208
pank1b	15.0862254318969	32.0726310427292
polr1c	15.0862254318969	12.4361856667338
prr18	15.0862254318969	9.05758626581946
rgs7bpa	15.0862254318969	12.893149787448
rpap1	15.0862254318969	18.7625037205601
rreb1a	15.0862254318969	18.0028773536935
six4.3	15.0862254318969	14.1474096568739
sptlc2	15.0862254318969	16.6410755415823
tubgcp5	15.0862254318969	15.9829901632284
vti1a	15.0862254318969	15.9233370675793
mpzl2	15.0697248702249	13.58189353236
METAP2 (1 of 2)	15.0617103161297	22.4472708568944
naa50	15.061081721827	15.6491348282105
hoxc4a	15.0250947884697	11.5265947420109
tprg1	15.0225018408485	15.7454472542617
urb2	15.0160587673402	15.8639216316622
utp3	15.0138586924506	19.6077477191515
gfod2	15.011658617561	14.4973665862251
ZDHHC5 (2 of 2)	15.0097728449925	19.7858752018727
ube2j2	15.0078870620845	12.6554880437795
CCK (1 of 2)	15.007808491674	13.5695351199096
actr6	15.0076513405134	17.111645805265
APCDD1L	15.0076513405134	18.7933997468501
dus2l	15.0076513405134	15.8380759206167
